tag,category,count,alias
ibuki_(blue_archive),4,2648,"丹花イブキ,イブキ(ブルアカ),イブキ,イブキ(ブルーアーカイブ),이부키,ibuki,伊吹,たんかいぶき,いぶき"
tsunomaki_watame,4,2648,"角巻わため,つのまきあーと,かくまきわため"
dragon_quest_iii,3,2646,"ドラゴンクエスト3,ドラクエ3,DQ3"
houseki_no_kuni,3,2646,"宝石の国,housekinokuni_fanart,housekinokuni,寶石之國,宝石之国,보석의나라,ほうせきのくに,ほうせきゆきくに"
lemon_slice,0,2645,
excalibur_(fate/stay_night),0,2645,"エクスカリバー,約束された勝利の剣,やくそくされたしょうりのつるぎ"
mage_staff,0,2644,
red_hoodie,0,2643,
tailcoat,0,2642,"燕尾服,えんびふく"
helm,0,2641,"兜,ヘルム,フルフェイスヘルム,かぶと"
black_buruma,0,2640,"黒ブルマ,くろぶるま"
center-flap_bangs,0,2638,
ram_(re:zero),4,2635,"ラム(リゼロ),ラム,拉姆,らつぼ"
metal_gear_(series),3,2633,"メタルギアシリーズ,メタルギア,合金装备,ごうきんそう"
minecraft,3,2633,"minecraft,マインクラフト,マイクラ,我的世界,mc,mcoc,minecraftoc,minecraft_fanart,minecraftfanart,minecraftart,minecraft_art,mineblr,われてきせかい"
kizuna_akari,4,2632,"紲星あかり,绁星灯,せつほしあかり,ともしび"
naked_bandage,0,2632,"裸包帯,はだかほうたい"
fluffy,0,2630,"ふわふわ,ふんわり,モフモフ"
pink_socks,0,2629,
safety_pin,0,2629,"安全ピン,あんぜんぴん"
nia_(xenoblade),4,2627,"ニア,ニア(ゼノブレイド2)"
puppet,0,2626,パペット
typo,0,2625,
brown_tail,0,2624,
feather-trimmed_sleeves,0,2623,
miniboy,0,2621,"小人,こども"
project_voltage,3,2621,ポケミク
flower_ornament,0,2621,
heart_button,0,2620,
cumulonimbus_cloud,0,2620,"入道雲,積乱雲,积雨云,にゅうどうぐも,せきらんくも,うん"
iroha_(blue_archive),4,2619,"棗イロハ,나츠메이로하,이로하,なつめいろは"
duel,0,2619,"決闘,一騎打ち,けっとう,いっきうちち"
fairy_tail,3,2618,"フェアリーテイル,フェアリーテール,FairyTail,妖精的尾巴,魔導少年,ようせいてきおともえ,まどうしょうねん"
cat_hat,0,2618,"猫耳帽子,ねこみみぼうし"
mostima_(arknights),4,2617,"莫斯提马,モスティマ,モスティマ(アークナイツ),mostima,ばくしてい"
sakurai_momoka,4,2617,"櫻井桃華,さくらいとうか"
tribadism,0,2616,"貝合わせ,가위치기,磨鲍,磨豆腐,かいあわせ,ま,まとうふ"
bloodborne,3,2614,"ブラッドボーン,Bloodborne,血源诅咒,ちげん"
sunrise,0,2613,"🌅,朝焼け,日の出,日出,あさやけ,ひので"
starry_sky_print,0,2613,"星空ドレス,ほしぞらどれす"
wa2000_(girls'_frontline),4,2612,"WA2000,WA2000(ドールズフロントライン),WA2000(少女前線),WA2000(しょうじょぜんせん)"
heart_balloon,0,2612,
screaming,0,2611,
nian_(arknights),4,2610,"年,ニアン,ニアン(アークナイツ),ニェン,ニェン(アークナイツ),ねん"
hanako_(swimsuit)_(blue_archive),4,2609,"ハナコ(水着),浦和ハナコ(水着),はなこ(みずぎ),うらわはなこ(みずぎ)"
rika_(pokemon),4,2607,"チリ(トレーナー),チリ(ポケモン),チリ,チリちゃん,オモチリ"
palm_leaf,0,2607,
ash_ketchum,4,2606,"サトシ(アニポケ),サトシ,サトシ(トレーナー),サトゴウ,サトリエ,サトマオ,サトセレ,シゲサト,サトシゲ,サトヒカ"
legwear_garter,0,2604,"ガーターソックス,吊袜带,つり"
ovum,0,2603,
arcueid_brunestud,4,2603,"アルクェイド,アルクェイド・ブリュンスタッド"
convenient_arm,0,2603,
hand_on_hilt,0,2602,
z3_max_schultz_(kancolle),4,2600,"z3,マックス・シュルツ,マックス・シュルツ(艦これ),マックスちゃん,マックス,ゲルマン艦娘,Z3(艦隊これくしょん),Z3(艦これ),まっくす・しゅるつ(かんこれ),げるまんかんむすめ,Z3(かんたいこれくしょん),Z3(かんこれ)"
colored_inner_animal_ears,0,2598,
star_necklace,0,2598,
kitauji_high_school_uniform,0,2597,
holstered,0,2592,
short_bangs,0,2591,
broken_horn,0,2591,
don_quixote_(project_moon),4,2589,"DonQuixote,Don_Quixote,ドンキホーテ,돈키호테"
kawaragi_momoka,4,2588,"河原木桃香,になもも,ももにな,かわらぎももか"
furude_rika,4,2588,"古手梨花,후루데리카,리카,Rika_Furude,ふるてりか"
church,0,2586,"教会,チャペル,教堂,きょうかい,きょうどう"
have_to_pee,0,2585,"おしっこ我慢,おしがま,おもらし寸前,前押さえ,おしっこがまん,おもらしすんぜん,まえおさえ"
i-19_(kancolle),4,2584,"伊19,伊19(艦隊これくしょん),伊19(艦これ),イクちゃん,イク,r-19,い19,い19(かんたいこれくしょん),い19(かんこれ)"
surfboard,0,2582,サーフボード
multiple_condoms,0,2582,
tactical_clothes,0,2581,"現代個人装具,げんだいこじんそうぐ"
single_pantsleg,0,2579,
medicine_melancholy,4,2578,"メディスン・メランコリー,梅蒂欣·梅兰可莉,메디슨멜랑콜리,メランコリー,うめへたきん·うめり"
calendar_(object),0,2578,カレンダー
hands_in_opposite_sleeves,0,2578,
disembodied_head,0,2578,
strapless_bra,0,2576,ストラップレスブラ
look-alike,0,2575,"外の人繋がり,外の人つながり,他人の空似,カップやきそば現象,そっくりさん,そとのにんつながり,たにんのそらに,かっぷやきそばげんしょう"
pokemon_adventures,3,2574,"ポケスペ,ポケットモンスターSPECIAL,レッド(ポケスペ),スペレグリ,ポケSP,ナツメ(ポケスペ),グリーン(ポケスペ),クリスタル(ポケスペ)"
mismatched_pubic_hair,0,2574,"色違い陰毛,いろちがいいんもう"
goat_ears,0,2574,"ヤギ耳,やぎみみ"
brown_hairband,0,2571,
female_admiral_(kancolle),4,2570,"女性提督,提督,じょせいていとく,ていとく"
power_symbol,0,2570,
single_gauntlet,0,2569,
kanna_kamui,4,2568,"カンナカムイ,カンナカムイ(小林さんちのメイドラゴン),小林カンナ,カンナ(小林さんちのメイドラゴン),カンナちゃん,カンナ,kanna,康娜,かんなかむい(こばやしさんちのめいどらごん),こばやしかんな,かんな(こばやしさんちのめいどらごん),やすしだ"
mobile_suit_gundam,3,2567,"機動戦士ガンダム,きどうせんしがんだむ"
two-tone_bodysuit,0,2567,
love_live!_school_idol_festival,3,2567,"ラブライブ!スクールアイドルフェスティバル,スクールアイドルフェスティバル,スクフェス,モブライブ!"
sakamata_chloe_(1st_costume),4,2566,
puckered_anus,0,2566,
holding_gohei,0,2565,
gae_bolg_(fate),0,2561,
long_shirt,0,2561,シャツワンピ
ouro_kronii_(1st_costume),4,2558,"オーロ・クロニー(通常),おーろ・くろにー(つうじょう)"
orange_hat,0,2558,
super_sonico,4,2558,"すーぱーそに子,supersonico,そに子,すーぱーそにこ,そにこ"
fur-trimmed_legwear,0,2557,
prostitution,0,2557,"売春,コールガール,デリバリーヘルス,デリヘル,ばいしゅん"
sangvis_ferri,0,2556,"铁血工造,鐵血工造,鉄血工造,鐵血(少女前線),铁血(少女前线),鉄血(少女前線),철혈(소녀전선),铁血工造公司,鐵血工造公司,鉄血工造公司,철혈공조공단,铁血人形,鐵血人形,鉄血人形,铁血工业製造公司,こうぞう,てっけつこうぞう,てっけつ(しょうじょぜんせん),(しょうじょまえ,こうぞうこうし,てっけつこうぞうこうし,にんぎょう,てっけつにんぎょう"
evolutionary_line,0,2555,
open_skirt,0,2555,
body_freckles,0,2554,
yoshida_yuuko_(machikado_mazoku),4,2554,"吉田優子,シャミ子,吉田優子/シャミ子/吉田良子,よしだゆうこ,しゃみこ,よしだゆうこ/しゃみこ/よしだよしこ"
no_eyewear,0,2552,"眼鏡なし,めがねなし"
cliff,0,2552,"崖,がけ"
tricorne,0,2551,
impossible_dress,0,2550,
kisume,4,2549,"キスメ,琪斯美,키스메,び"
spatula,0,2548,"へら,フライ返し,ふらいかえし"
maekawa_miku,4,2548,"前川みく,まえかわみく"
yellow_skin,0,2547,"黄肌,きはだ"
bad_feet,0,2547,
multicolored_gloves,0,2543,
worried,0,2543,"悩み,なやみ"
bread_slice,0,2542,
fishnet_top,0,2542,
winged_helmet,0,2541,
creator_connection,0,2539,"絵師つながり,作者相同/相关,えしつながり,さくしゃそうどう/そう"
balcony,0,2538,"バルコニー,阳台"
purple_belt,0,2536,
bondage_outfit,0,2536,
azusa_(blue_archive),4,2535,"白洲アズサ,アズサ,시라스아즈사,しらすあずさ"
i-401_(kancolle),4,2535,"伊401,伊401(艦隊これくしょん),伊401(艦これ),しおい,い401,い401(かんたいこれくしょん),い401(かんこれ)"
head_between_breasts,0,2535,かまくらぱふぱふ
cherry_blossom_print,0,2535,
plectrum,0,2534,"ギターピック,ピック,拨片"
school_hat,0,2532,"通学帽,つうがくぼう"
triangle_earrings,0,2532,
leaning_on_object,0,2531,
warspite_(kancolle),4,2531,"ウォースパイト(艦隊これくしょん),ウォースパイト(艦これ),ウォースパイト,Warspite,ウォッパイ,うぉーすぱいと(かんたいこれくしょん),うぉーすぱいと(かんこれ)"
gojou_satoru,4,2531,"五条悟,ごじょうさとし"
fine_art_parody,0,2530,"名画オマージュ,名画模仿,めいがおまーじゅ,めいがも"
year_of_the_tiger,0,2527,"寅年,虎年,とらどし,とらとし"
shading_eyes,0,2526,
red_(pokemon),4,2526,"レッド(ポケモン),レッド(トレーナー),リメイクレッド,レッド(ポケスペ),スペレグリ,レグリ,レイエ"
shared_clothes,0,2525,
walkie-talkie,0,2525,トランシーバー
ichika_(blue_archive),4,2524,"仲正イチカ,イチカ(ブルーアーカイブ),이치카,イチカ,ichika,なかまさいちか"
laffey_(azur_lane),4,2523,"拉菲(碧蓝航线),ラフィー(アズールレーン),ラフィー,らつひ(へき"
diadem,0,2523,"冠,かん"
ribbed_legwear,0,2521,
impossible_leotard,0,2521,
spread_fingers,0,2520,
>_o,0,2518,
furry_with_furry,0,2517,
stiletto_heels,0,2517,ピンヒール
different_reflection,0,2517,
shinosawa_hiro,4,2516,"篠澤広,しのざわこう"
magatama_necklace,0,2515,
blank_censor,0,2515,
sanya_v._litvyak,4,2514,サーニャ・V・リトヴャク
hayami_kanade,4,2512,"速水奏,かなあり,はやみそう"
beach_chair,0,2512,
bow_earrings,0,2512,
path_to_nowhere,3,2512,"无期迷途,無期迷途,무기미도,辛迪加涂鸦大队,PathToNowhere,PTN,むきめいず,しんてきかと"
sonic_the_hedgehog,4,2512,"ソニック,SonicTheHedeghog,Sonic,sonamy,青粉,ソニエミ,ソナミー,sonadow,シャソニ,sonknux,ソニナコ,sonaze,ソニブレ,sonilver,ソニシル,sontails,ソニテイ,shadonic,shadnic,あおこ"
sleeveless_turtleneck_leotard,0,2510,
tail_bell,0,2510,
vertical-striped_skirt,0,2509,
mega_pokemon,0,2506,"メガシンカ,メガシンカポケモン"
darkness_(konosuba),4,2505,"ダクネス,ダスティネス・フォード・ララティーナ,lalatina_dustiness_ford,達克妮絲,ダクネス(このすば),とおるかつ"
bird_legs,0,2504,
hyouka,3,2504,"氷菓,冰菓,ひょうか"
pink_fur,0,2502,
purple-tinted_eyewear,0,2502,
tombstone,0,2502,"墓石,墓碑,Headstone,はかいし,ぼひ"
bento,0,2500,"お弁当,弁当,おべんとう,便当,便當,べんとう,びんとう"
carrot_necklace,0,2500,
skull_earrings,0,2500,
rosalina,4,2500,"ロゼッタ,ロゼッタ(スーパーマリオ)"
holding_another's_hair,0,2499,
pirate,0,2499,"海賊,かいぞく"
string_of_flags,0,2498,"彩旗,旗条,さいはた,はたじょう"
jinx_(league_of_legends),4,2494,"jinx,ジンクス,ケイオストイ・ジンクス"
striped_sleeves,0,2494,
loose_bowtie,0,2492,
hibiki_(blue_archive),4,2492,"ヒビキ,ヒビキ(ブルアカ),ヒビキ(ブルーアーカイブ),猫塚ヒビキ,네코즈카히비키,hibiki,Nekozuka_Hibiki,ねこつかひびき"
hand_on_another's_neck,0,2491,
green_choker,0,2491,
kirigiri_kyoko,4,2489,"霧切響子,霧切,響子,雾切响子,きりせつきょうこ,きりせつ,きょうこ"
roots_(hair),0,2488,"プリン頭,ぷりんあたま"
two-handed,0,2487,"両手持ち,りょうてもち"
adjusting_gloves,0,2487,
enoshima_junko,4,2487,"江ノ島盾子,江ノ島順子,こうのしまたてこ,こうのしまじゅんこ"
loose_clothes,0,2486,
sleeve_garter,0,2486,
inugami_korone_(1st_costume),4,2486,"戌神ころね(通常),いぬかみころね(つうじょう)"
poke_ball_print,0,2484,
reach-around,0,2483,"背後から手コキ,はいごからてこき"
diluc_(genshin_impact),4,2482,"迪卢克,ディルック,ディルック(原神),Diluc,ガイディル,ディルック・ラグヴィンド,ディルジン,jealuc,ディルガイ,てき,でぃるっく(はらかみ)"
skewer,0,2481,"串,くし"
princess,0,2480,"姫,プリンセス,王女,お姫様,ひめ,おうじょ,おひめさま"
mika_(girls_und_panzer),4,2480,"ミカ,ミカ(GuP),継続高校,ミカアキ,ミカみほ,まほミカ,ミカあり,楽しい継続一家,隊長組,けいぞくこうこう,たのしいけいぞくいっか,たいちょうくみ"
mallet,0,2479,"木槌,きづち"
akai_haato,4,2477,"赤井はあと,はあとart,はあちゃま,sexyhaachamaa,R18はあちゃま,あかいはあと"
holding_pencil,0,2476,
paddle,0,2476,
flower_tattoo,0,2474,
two-tone_ribbon,0,2474,
little_busters!,3,2471,"リトルバスターズ!,リトルバスターズ!エクスタシー,LittleBusters!,リトルバスターズ,リトバス"
sleeping_on_person,0,2471,
nanamori_school_uniform,0,2470,
multicolored_fur,0,2470,
orc,0,2470,オーク
pant_suit,0,2469,パンツスーツ
evangelion:_2.0_you_can_(not)_advance,3,2469,"ヱヴァンゲリヲン新劇場版:破,evangelion_shin_gekijouban:_ha,ゑゔぁんげりをんしんげきばはん:は"
shower_(place),0,2468,
star_sapphire,4,2466,"スターサファイア,스타사파이어"
lana_(pokemon),4,2466,"スイレン(トレーナー),スイレン,水着のスイレン,スイレン(アニポケ),スイレン(ポケモン),スイレンちゃんの日,みずぎのすいれん,すいれんちゃんのにち"
macross_frontier,3,2464,マクロスF
under_table,0,2463,"机の下,机の下のフェラ,桌下,桌下口交,つくえのした,つくえのしたのふぇら,くちこう"
crystal_wings,0,2463,
numbered,0,2462,
shortstack,0,2462,shortstack
grey_border,0,2462,
;3,0,2462,
katsushika_hokusai_(fate),4,2461,"葛飾北斎,葛飾北斎(Fate),お栄,葛飾応為,かつしかほくさい,かつしかほくさい(Fate),おさかえ,かつしかおうため"
blue_collar,0,2459,
kamado_nezuko,4,2459,"竈門禰豆子,灶门祢豆子,禰豆子,かまどもんねずこ,ねまめこ,ねずこ"
white_suit,0,2457,
creature_and_personification,0,2457,"馬とウマ,けものとフレンズ,うまとうま"
covered_abs,0,2457,
stuck,0,2457,"壁尻,埋め込み,かべしり,うめこみ"
window_shadow,0,2457,
mori_calliope_(1st_costume),4,2457,"森カリオペ(通常),もりかりおぺ(つうじょう)"
red_sky,0,2456,
green_hoodie,0,2456,
sword_on_back,0,2455,
mega_man_(classic),3,2455,
taut_dress,0,2453,
satou_kazuma,4,2453,"佐藤和真,カズマ(このすば),サトウカズマ,カズマ,さとうかずま"
striped_pants,0,2453,"ストライプ柄パンツ,すとらいぷがらぱんつ"
pearl_earrings,0,2451,
nakano_yotsuba,4,2451,"中野四葉,なかのよつば"
z1_leberecht_maass_(kancolle),4,2450,"レーベレヒト・マース,z1,レーベ,レーベちゃん,ゲルマン艦娘,Z1(艦隊これくしょん),Z1(艦これ),げるまんかんむすめ,Z1(かんたいこれくしょん),Z1(かんこれ)"
star_wars,3,2450,"スター・ウォーズ,スターウォーズ,STARWARS,StarWarsFanArt,星球大战,ほしたまだい"
caustics,0,2449,"コースティクス,焦散,しょうさん"
zombie_pose,0,2446,
bow_choker,0,2444,
volleyball,0,2443,"バレーボール,排球赛,はいきゅう"
sekaiju_no_meikyuu,3,2442,"世界樹の迷宮,せかいじゅのめいきゅう"
combat_helmet,0,2441,"鉄帽,戦闘用ヘルメット,てつぼう,せんとうようへるめっと"
kalashnikov_rifle,0,2440,"АК,AK,Kalashnikov,カラシニコフ,Калашников"
yunomi,0,2440,"湯のみ,湯呑み,湯呑,ゆのみ,湯飲み,湯飲,茶碗(日式),ゆのみみ,ちゃわん(にちしき)"
eila_ilmatar_juutilainen,4,2440,エイラ・イルマタル・ユーティライネン
gorget,0,2439,
shuuchiin_academy_school_uniform,0,2437,"秀知院学園,ひでともいんがくえん"
sweater_around_waist,0,2435,"腰結び,こしゆいび"
cropped_vest,0,2435,
tail_wrap,0,2434,
claw_ring,0,2433,"指甲套,ゆびかぶととう"
yellow_bra,0,2431,
seele_vollerei,4,2431,"ゼーレ,ゼーレ・フェレライ,希儿·芙乐艾,希儿,제레,seele,まれにん·ふ,まれにん"
red_trim,0,2430,
milk_carton,0,2429,"牛乳パック,ぎゅうにゅうぱっく"
tsukishiro_yanagi,4,2428,"月城柳,がつしろやなぎ"
no_feet,0,2427,
glowing_sword,0,2425,
cutout_above_navel,0,2424,
inverted_cross,0,2423,"逆十字,ぎゃくじゅうじ"
teasing,0,2421,
alice_(alice_in_wonderland),4,2421,アリス
torch,0,2421,"松明,たいまつ"
daisy,0,2420,"ヒナギク,シオン,雏菊,小雏菊,マーガレット,しょう"
urusei_yatsura,3,2420,"うる星やつら,うるほしやつら"
condom_packet_strip,0,2419,
hyur,0,2418,ヒューラン
asphyxiation,0,2418,"窒息,ちっそく"
